YYYYMMSOON,가락시장 품목코드(5자리),품목(품종)명,거래단위,등급(특 5% 상 35% 중 40% 하 20%),평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON
202101하순,24400,양파,1키로,상,1691.44444444444,1707.22222222222,1419.7,929.75,1083.00925925925
202102상순,24400,양파,1키로,상,1752.11111111111,1691.44444444444,1571.16666666666,929.375,1110.08796296296
202102중순,24400,양파,1키로,상,2001.42857142857,1752.11111111111,1707.22222222222,1014.77777777777,1139.68981481481
202102하순,24400,양파,1키로,상,2021.16666666666,2001.42857142857,1691.44444444444,1489.875,1254.67261904761
202103상순,24400,양파,1키로,상,1825.0,2021.16666666666,1752.11111111111,1132.0,1127.48148148148
202103중순,24400,양파,1키로,상,1973.22222222222,1825.0,2001.42857142857,1090.22222222222,1032.5324074074
202103하순,24400,양파,1키로,상,1555.55555555555,1973.22222222222,2021.16666666666,1123.88888888888,1092.47777777777
202104상순,24400,양파,1키로,상,1348.88888888888,1555.55555555555,1825.0,1081.55555555555,1150.69444444444
202104중순,24400,양파,1키로,상,944.75,1348.88888888888,1973.22222222222,986.125,998.449074074074
202104하순,24400,양파,1키로,상,715.333333333333,944.75,1555.55555555555,909.888888888888,837.37037037037
202105상순,24400,양파,1키로,상,660.75,715.333333333333,1348.88888888888,856.25,805.935185185185
202105중순,24400,양파,1키로,상,522.888888888888,660.75,944.75,854.555555555555,669.388888888888
202105하순,24400,양파,1키로,상,548.888888888888,522.888888888888,715.333333333333,709.0,622.725925925925
202106상순,24400,양파,1키로,상,575.888888888888,548.888888888888,660.75,613.333333333333,656.231481481481
202106중순,24400,양파,1키로,상,694.625,575.888888888888,522.888888888888,698.666666666666,708.310185185185
202106하순,24400,양파,1키로,상,687.666666666666,694.625,548.888888888888,774.0,703.074074074074
202107상순,24400,양파,1키로,상,676.666666666666,687.666666666666,575.888888888888,664.333333333333,692.402777777777
202107중순,24400,양파,1키로,상,683.375,676.666666666666,694.625,796.875,726.291666666666
202107하순,24400,양파,1키로,상,735.5,683.375,687.666666666666,899.8,827.748148148148
202108상순,24400,양파,1키로,상,911.857142857142,735.5,676.666666666666,977.857142857142,919.952380952381
202108중순,24400,양파,1키로,상,873.888888888888,911.857142857142,683.375,1002.11111111111,870.467592592592
202108하순,24400,양파,1키로,상,874.0,873.888888888888,735.5,1009.33333333333,899.374074074074
202109상순,24400,양파,1키로,상,959.666666666666,874.0,911.857142857142,1102.44444444444,925.699074074074
202109중순,24400,양파,1키로,상,907.857142857142,959.666666666666,873.888888888888,1043.875,914.53611111111
202109하순,24400,양파,1키로,상,854.833333333333,907.857142857142,874.0,1063.44444444444,903.644444444444
202110상순,24400,양파,1키로,상,892.875,854.833333333333,959.666666666666,1245.16666666666,1010.06018518518
202110중순,24400,양파,1키로,상,900.333333333333,892.875,907.857142857142,1169.125,933.449074074074
202110하순,24400,양파,1키로,상,937.333333333333,900.333333333333,854.833333333333,1221.1,933.074074074074
202111상순,24400,양파,1키로,상,907.333333333333,937.333333333333,892.875,1283.375,979.703703703703
202111중순,24400,양파,1키로,상,908.666666666666,907.333333333333,900.333333333333,1296.44444444444,975.958333333333
202111하순,24400,양파,1키로,상,855.0,908.666666666666,937.333333333333,1333.5,952.703703703703
202112상순,24400,양파,1키로,상,816.333333333333,855.0,907.333333333333,1294.22222222222,986.458333333333
202112중순,24400,양파,1키로,상,734.875,816.333333333333,908.666666666666,1289.875,960.249999999999
202112하순,24400,양파,1키로,상,695.1,734.875,855.0,1419.7,978.629629629629
202201상순,24400,양파,1키로,상,658.0,695.1,816.333333333333,1571.16666666666,1103.04761904761
202201중순,24400,양파,1키로,상,541.333333333333,658.0,734.875,1707.22222222222,1045.30555555555
202201하순,24400,양파,1키로,상,524.0,541.333333333333,695.1,1691.44444444444,1083.00925925925
202202상순,24400,양파,1키로,상,528.166666666666,524.0,658.0,1752.11111111111,1110.08796296296
202202중순,24400,양파,1키로,상,438.75,528.166666666666,541.333333333333,2001.42857142857,1139.68981481481
202202하순,24400,양파,1키로,상,391.428571428571,438.75,524.0,2021.16666666666,1254.67261904761
202203상순,24400,양파,1키로,상,450.444444444444,391.428571428571,528.166666666666,1825.0,1127.48148148148
202203중순,24400,양파,1키로,상,416.125,450.444444444444,438.75,1973.22222222222,1032.5324074074
202203하순,24400,양파,1키로,상,392.9,416.125,391.428571428571,1555.55555555555,1147.29629629629
202204상순,24400,양파,1키로,상,492.0,392.9,450.444444444444,1348.88888888888,1145.4074074074
202204중순,24400,양파,1키로,상,624.555555555555,492.0,416.125,944.75,968.180555555555
202204하순,24400,양파,1키로,상,702.777777777777,624.555555555555,392.9,715.333333333333,815.379629629629
202205상순,24400,양파,1키로,상,551.25,702.777777777777,492.0,660.75,805.935185185185
202205중순,24400,양파,1키로,상,530.111111111111,551.25,624.555555555555,522.888888888888,656.648148148148
202205하순,24400,양파,1키로,상,721.444444444444,530.111111111111,702.777777777777,548.888888888888,603.762962962962
202206상순,24400,양파,1키로,상,1282.0,721.444444444444,551.25,575.888888888888,622.824074074074
202206중순,24400,양파,1키로,상,1304.0,1282.0,530.111111111111,694.625,711.726851851851
202206하순,24400,양파,1키로,상,1439.33333333333,1304.0,721.444444444444,687.666666666666,706.814814814814
202207상순,24400,양파,1키로,상,1450.125,1439.33333333333,1282.0,676.666666666666,679.458333333333
202207중순,24400,양파,1키로,상,1311.11111111111,1450.125,1304.0,683.375,730.972222222222
202207하순,24400,양파,1키로,상,1317.0,1311.11111111111,1439.33333333333,735.5,811.507407407407
202208상순,24400,양파,1키로,상,1449.44444444444,1317.0,1450.125,911.857142857142,933.529761904762
202208중순,24400,양파,1키로,상,1510.66666666666,1449.44444444444,1311.11111111111,873.888888888888,893.208333333333
202208하순,24400,양파,1키로,상,1262.88888888888,1510.66666666666,1317.0,874.0,897.744444444444
202209상순,24400,양파,1키로,상,1501.125,1262.88888888888,1449.44444444444,959.666666666666,950.662037037037
202209중순,24400,양파,1키로,상,1377.57142857142,1501.125,1510.66666666666,907.857142857142,905.355158730158
202209하순,24400,양파,1키로,상,1437.88888888888,1377.57142857142,1262.88888888888,854.833333333333,878.625925925925
202210상순,24400,양파,1키로,상,1513.375,1437.88888888888,1501.125,892.875,981.976851851851
202210중순,24400,양파,1키로,상,1528.88888888888,1513.375,1377.57142857142,900.333333333333,925.819444444444
202210하순,24400,양파,1키로,상,1508.55555555555,1528.88888888888,1437.88888888888,937.333333333333,929.0
202211상순,24400,양파,1키로,상,1485.44444444444,1508.55555555555,1513.375,907.333333333333,948.592592592592
202211중순,24400,양파,1키로,상,1440.75,1485.44444444444,1528.88888888888,908.666666666666,936.680555555555
202211하순,24400,양파,1키로,상,1436.44444444444,1440.75,1508.55555555555,855.0,908.592592592592
202212상순,24400,양파,1키로,상,1438.11111111111,1436.44444444444,1485.44444444444,816.333333333333,925.902777777777
202212중순,24400,양파,1키로,상,1399.25,1438.11111111111,1440.75,734.875,871.291666666666
202212하순,24400,양파,1키로,상,1423.9,1399.25,1436.44444444444,695.1,867.662962962963
201801상순,15205,감자 수미,20키로상자,상,44170.2857142857,43034.7777777777,37812.375,30047.5714285714,24660.0317460317
201801중순,15205,감자 수미,20키로상자,상,48283.7777777777,44170.2857142857,45214.0,29333.7777777777,23299.4444444444
201801하순,15205,감자 수미,20키로상자,상,50243.0,48283.7777777777,43034.7777777777,32614.8333333333,25218.0074074074
201802상순,15205,감자 수미,20키로상자,상,55380.6666666666,50243.0,44170.2857142857,32342.8888888888,28703.875
201802중순,15205,감자 수미,20키로상자,상,59133.0,55380.6666666666,48283.7777777777,30665.25,27419.8822751322
201802하순,15205,감자 수미,20키로상자,상,60486.7142857142,59133.0,50243.0,30603.4285714285,29378.6666666666
201803상순,15205,감자 수미,20키로상자,상,64069.7777777777,60486.7142857142,55380.6666666666,37917.1111111111,29317.5277777777
201803중순,15205,감자 수미,20키로상자,상,70821.5,64069.7777777777,59133.0,35058.375,30453.6944444444
201803하순,15205,감자 수미,20키로상자,상,92194.7,70821.5,60486.7142857142,36690.6,35062.6
201804상순,15205,감자 수미,20키로상자,상,115127.75,92194.7,64069.7777777777,37756.5,34148.787037037
201804중순,15205,감자 수미,20키로상자,상,109036.555555555,115127.75,70821.5,35393.5555555555,32486.3703703703
201804하순,15205,감자 수미,20키로상자,상,98434.25,109036.555555555,92194.7,37668.0,33455.949074074
201805상순,15205,감자 수미,20키로상자,상,74557.5555555555,98434.25,115127.75,41846.3333333333,35158.8379629629
201805중순,15205,감자 수미,20키로상자,상,50940.125,74557.5555555555,109036.555555555,49525.3333333333,37978.3888888888
201805하순,15205,감자 수미,20키로상자,상,41498.0,50940.125,98434.25,34959.7777777777,28350.574074074
201806상순,15205,감자 수미,20키로상자,상,25062.25,41498.0,74557.5555555555,28934.0,23804.949074074
201806중순,15205,감자 수미,20키로상자,상,23764.6666666666,25062.25,50940.125,23904.625,20516.5509259259
201806하순,15205,감자 수미,20키로상자,상,23870.0,23764.6666666666,41498.0,24857.5555555555,17564.2824074074
201807상순,15205,감자 수미,20키로상자,상,24741.5,23870.0,25062.25,25402.75,17505.1296296296
201807중순,15205,감자 수미,20키로상자,상,24151.8888888888,24741.5,23764.6666666666,27055.5555555555,17983.7453703703
201807하순,15205,감자 수미,20키로상자,상,28255.1111111111,24151.8888888888,23870.0,27847.6666666666,19177.6074074074
201808상순,15205,감자 수미,20키로상자,상,37492.5,28255.1111111111,24741.5,31401.875,19619.6084656084
201808중순,15205,감자 수미,20키로상자,상,37474.0,37492.5,24151.8888888888,34776.0,20299.2962962962
201808하순,15205,감자 수미,20키로상자,상,42553.9,37474.0,28255.1111111111,36521.8,20281.9259259259
201809상순,15205,감자 수미,20키로상자,상,40545.0,42553.9,37492.5,34139.375,20210.3888888888
201809중순,15205,감자 수미,20키로상자,상,40888.3333333333,40545.0,37474.0,34078.4444444444,20119.7071428571
201809하순,15205,감자 수미,20키로상자,상,43794.2,40888.3333333333,42553.9,35613.2222222222,20534.7724867724
201810상순,15205,감자 수미,20키로상자,상,39750.7777777777,43794.2,40545.0,37270.4,19225.574074074
201810중순,15205,감자 수미,20키로상자,상,38609.5555555555,39750.7777777777,40888.3333333333,36015.2222222222,19836.75
201810하순,15205,감자 수미,20키로상자,상,38498.5555555555,38609.5555555555,43794.2,33901.2222222222,20383.8407407407
201811상순,15205,감자 수미,20키로상자,상,43583.2222222222,38498.5555555555,39750.7777777777,35208.4444444444,22684.6481481481
201811중순,15205,감자 수미,20키로상자,상,42668.375,43583.2222222222,38609.5555555555,35669.125,23339.4768518518
201811하순,15205,감자 수미,20키로상자,상,40473.0,42668.375,38498.5555555555,38945.3333333333,24387.2129629629
201812상순,15205,감자 수미,20키로상자,상,39453.75,40473.0,43583.2222222222,37812.375,24987.8888888888
201812중순,15205,감자 수미,20키로상자,상,42736.0,39453.75,42668.375,45214.0,24233.0046296296
201812하순,15205,감자 수미,20키로상자,상,42905.4444444444,42736.0,40473.0,43034.7777777777,25547.3185185185
201901상순,15205,감자 수미,20키로상자,상,42425.8571428571,42905.4444444444,39453.75,44170.2857142857,26176.0793650793
201901중순,15205,감자 수미,20키로상자,상,39410.625,42425.8571428571,42736.0,48283.7777777777,25604.1203703703
201901하순,15205,감자 수미,20키로상자,상,40487.0,39410.625,42905.4444444444,50243.0,28817.3185185185
201902상순,15205,감자 수미,20키로상자,상,42759.8,40487.0,42425.8571428571,55380.6666666666,32006.7129629629
201902중순,15205,감자 수미,20키로상자,상,42351.4444444444,42759.8,39410.625,59133.0,30440.2156084656
201902하순,15205,감자 수미,20키로상자,상,41386.4285714285,42351.4444444444,40487.0,60486.7142857142,32121.6904761904
201903상순,15205,감자 수미,20키로상자,상,49899.75,41386.4285714285,42759.8,64069.7777777777,34324.9814814814
201903중순,15205,감자 수미,20키로상자,상,57439.0,49899.75,42351.4444444444,70821.5,36563.9907407407
201903하순,15205,감자 수미,20키로상자,상,64747.0,57439.0,41386.4285714285,92194.7,40465.9333333333
201904상순,15205,감자 수미,20키로상자,상,60224.3333333333,64747.0,49899.75,115127.75,39218.5277777777
201904중순,15205,감자 수미,20키로상자,상,51644.0,60224.3333333333,57439.0,109036.555555555,41861.6898148148
201904하순,15205,감자 수미,20키로상자,상,41836.0,51644.0,64747.0,98434.25,41598.7407407407
201905상순,15205,감자 수미,20키로상자,상,43263.3333333333,41836.0,60224.3333333333,74557.5555555555,42902.0694444444
201905중순,15205,감자 수미,20키로상자,상,43274.625,43263.3333333333,51644.0,50940.125,44515.9305555555
201905하순,15205,감자 수미,20키로상자,상,29787.3,43274.625,41836.0,41498.0,33195.074074074
201906상순,15205,감자 수미,20키로상자,상,21312.5,29787.3,43263.3333333333,25062.25,25265.2916666666
201906중순,15205,감자 수미,20키로상자,상,18377.0,21312.5,43274.625,23764.6666666666,21960.8472222222
201906하순,15205,감자 수미,20키로상자,상,19100.25,18377.0,29787.3,23870.0,20506.199074074
201907상순,15205,감자 수미,20키로상자,상,16363.6666666666,19100.25,21312.5,24741.5,20470.7962962962
201907중순,15205,감자 수미,20키로상자,상,19713.4444444444,16363.6666666666,18377.0,24151.8888888888,21377.3379629629
201907하순,15205,감자 수미,20키로상자,상,19781.8888888888,19713.4444444444,19100.25,28255.1111111111,23308.0888888888
201908상순,15205,감자 수미,20키로상자,상,18478.875,19781.8888888888,16363.6666666666,37492.5,24084.1964285714
201908중순,15205,감자 수미,20키로상자,상,18589.375,18478.875,19713.4444444444,37474.0,25620.9259259259
201908하순,15205,감자 수미,20키로상자,상,16749.9,18589.375,19781.8888888888,42553.9,25909.4518518518
201909상순,15205,감자 수미,20키로상자,상,17472.125,16749.9,18478.875,40545.0,25125.0138888888
201909중순,15205,감자 수미,20키로상자,상,17827.0,17472.125,18589.375,40888.3333333333,25032.3314814814
201909하순,15205,감자 수미,20키로상자,상,16790.875,17827.0,16749.9,43794.2,25670.5608465608
201910상순,15205,감자 수미,20키로상자,상,16971.6666666666,16790.875,17472.125,39750.7777777777,25920.5592592592
201910중순,15205,감자 수미,20키로상자,상,18049.625,16971.6666666666,17827.0,38609.5555555555,25901.1574074074
201910하순,15205,감자 수미,20키로상자,상,16343.6,18049.625,16790.875,38498.5555555555,25829.5814814814
201911상순,15205,감자 수미,20키로상자,상,19046.625,16343.6,16971.6666666666,43583.2222222222,27781.1712962962
201911중순,15205,감자 수미,20키로상자,상,19557.1111111111,19046.625,18049.625,42668.375,28977.2592592592
201911하순,15205,감자 수미,20키로상자,상,20174.5555555555,19557.1111111111,16343.6,40473.0,30899.287037037
201912상순,15205,감자 수미,20키로상자,상,20087.875,20174.5555555555,19046.625,39453.75,30608.2731481481
201912중순,15205,감자 수미,20키로상자,상,18996.0,20087.875,19557.1111111111,42736.0,31817.0416666666
201912하순,15205,감자 수미,20키로상자,상,23131.5555555555,18996.0,20174.5555555555,42905.4444444444,32817.6148148148
202001상순,15205,감자 수미,20키로상자,상,25534.5714285714,23131.5555555555,20087.875,42425.8571428571,32968.8095238095
202001중순,15205,감자 수미,20키로상자,상,31222.625,25534.5714285714,18996.0,39410.625,31513.2453703703
202001하순,15205,감자 수미,20키로상자,상,25292.625,31222.625,23131.5555555555,40487.0,33510.0185185185
202002상순,15205,감자 수미,20키로상자,상,32808.625,25292.625,25534.5714285714,42759.8,35691.7296296296
202002중순,15205,감자 수미,20키로상자,상,31611.1111111111,32808.625,31222.625,42351.4444444444,34849.9933862433
202002하순,15205,감자 수미,20키로상자,상,47156.75,31611.1111111111,25292.625,41386.4285714285,35716.0238095238
202003상순,15205,감자 수미,20키로상자,상,39013.875,47156.75,32808.625,49899.75,41217.787037037
202003중순,15205,감자 수미,20키로상자,상,42721.7777777777,39013.875,31611.1111111111,57439.0,44528.8657407407
202003하순,15205,감자 수미,20키로상자,상,44674.3333333333,42721.7777777777,47156.75,64747.0,49818.0666666666
202004상순,15205,감자 수미,20키로상자,상,41647.0,44674.3333333333,39013.875,60224.3333333333,46707.8055555555
202004중순,15205,감자 수미,20키로상자,상,45116.75,41647.0,42721.7777777777,51644.0,47278.5046296296
202004하순,15205,감자 수미,20키로상자,상,49584.4444444444,45116.75,44674.3333333333,41836.0,44104.6666666666
202005상순,15205,감자 수미,20키로상자,상,48522.75,49584.4444444444,41647.0,43263.3333333333,45690.3055555555
202005중순,15205,감자 수미,20키로상자,상,43740.4444444444,48522.75,45116.75,43274.625,47913.3611111111
202005하순,15205,감자 수미,20키로상자,상,28288.2222222222,43740.4444444444,49584.4444444444,29787.3,34731.6925925926
202006상순,15205,감자 수미,20키로상자,상,27899.2222222222,28288.2222222222,48522.75,21312.5,25102.9166666666
202006중순,15205,감자 수미,20키로상자,상,25177.1111111111,27899.2222222222,43740.4444444444,18377.0,22015.4305555555
202006하순,15205,감자 수미,20키로상자,상,20325.5,25177.1111111111,28288.2222222222,19100.25,21779.2083333333
202007상순,15205,감자 수미,20키로상자,상,19618.4444444444,20325.5,27899.2222222222,16363.6666666666,20240.8703703703
202007중순,15205,감자 수미,20키로상자,상,20345.875,19618.4444444444,25177.1111111111,19713.4444444444,21934.5277777777
202007하순,15205,감자 수미,20키로상자,상,22674.9,20345.875,20325.5,19781.8888888888,23553.7851851851
202008상순,15205,감자 수미,20키로상자,상,27167.5714285714,22674.9,19618.4444444444,18478.875,23731.1071428571
202008중순,15205,감자 수미,20키로상자,상,29195.1111111111,27167.5714285714,20345.875,18589.375,25309.074074074
202008하순,15205,감자 수미,20키로상자,상,30142.6666666666,29195.1111111111,22674.9,16749.9,25821.7851851851
202009상순,15205,감자 수미,20키로상자,상,29065.1111111111,30142.6666666666,27167.5714285714,17472.125,25125.0138888888
202009중순,15205,감자 수미,20키로상자,상,30463.625,29065.1111111111,29195.1111111111,17827.0,25032.3314814814
202009하순,15205,감자 수미,20키로상자,상,32092.7777777777,30463.625,30142.6666666666,16790.875,25670.5608465608
202010상순,15205,감자 수미,20키로상자,상,30682.3333333333,32092.7777777777,29065.1111111111,16971.6666666666,25920.5592592592
202010중순,15205,감자 수미,20키로상자,상,27132.75,30682.3333333333,30463.625,18049.625,25901.1574074074
202010하순,15205,감자 수미,20키로상자,상,28129.3,27132.75,32092.7777777777,16343.6,25829.5814814814
202011상순,15205,감자 수미,20키로상자,상,28878.875,28129.3,30682.3333333333,19046.625,27781.1712962962
202011중순,15205,감자 수미,20키로상자,상,28705.3333333333,28878.875,27132.75,19557.1111111111,28977.2592592592
202011하순,15205,감자 수미,20키로상자,상,28987.25,28705.3333333333,28129.3,20174.5555555555,30899.287037037
202012상순,15205,감자 수미,20키로상자,상,28334.0,28987.25,28878.875,20087.875,30608.2731481481
202012중순,15205,감자 수미,20키로상자,상,27792.625,28334.0,28705.3333333333,18996.0,31817.0416666666
202012하순,15205,감자 수미,20키로상자,상,29702.2,27792.625,28987.25,23131.5555555555,32817.6148148148
202101상순,15205,감자 수미,20키로상자,상,40769.1666666666,29702.2,28334.0,25534.5714285714,32968.8095238095
202101중순,15205,감자 수미,20키로상자,상,42077.3333333333,40769.1666666666,27792.625,31222.625,33322.3425925925
202101하순,15205,감자 수미,20키로상자,상,38563.3333333333,42077.3333333333,29702.2,25292.625,33510.0185185185
202102상순,15205,감자 수미,20키로상자,상,44619.1111111111,38563.3333333333,40769.1666666666,32808.625,35970.4379629629
202102중순,15205,감자 수미,20키로상자,상,37598.1428571428,44619.1111111111,42077.3333333333,31611.1111111111,34875.9351851851
202102하순,15205,감자 수미,20키로상자,상,46297.3333333333,37598.1428571428,38563.3333333333,47156.75,39999.1071428571
202103상순,15205,감자 수미,20키로상자,상,41993.2222222222,46297.3333333333,44619.1111111111,39013.875,42276.912037037
202103중순,15205,감자 수미,20키로상자,상,44973.8888888888,41993.2222222222,37598.1428571428,42721.7777777777,45073.0509259259
202103하순,15205,감자 수미,20키로상자,상,50238.6666666666,44973.8888888888,46297.3333333333,44674.3333333333,49147.5111111111
202104상순,15205,감자 수미,20키로상자,상,52161.5555555555,50238.6666666666,41993.2222222222,41647.0,46562.0277777777
202104중순,15205,감자 수미,20키로상자,상,49735.625,52161.5555555555,44973.8888888888,45116.75,44204.2129629629
202104하순,15205,감자 수미,20키로상자,상,39849.5555555555,49735.625,50238.6666666666,49584.4444444444,43029.4814814814
202105상순,15205,감자 수미,20키로상자,상,35688.375,39849.5555555555,52161.5555555555,48522.75,44544.1388888889
202105중순,15205,감자 수미,20키로상자,상,30354.8888888888,35688.375,49735.625,43740.4444444444,45513.4675925925
202105하순,15205,감자 수미,20키로상자,상,26344.8888888888,30354.8888888888,39849.5555555555,28288.2222222222,31011.7666666666
202106상순,15205,감자 수미,20키로상자,상,20955.6666666666,26344.8888888888,35688.375,27899.2222222222,24757.9907407407
202106중순,15205,감자 수미,20키로상자,상,18250.875,20955.6666666666,30354.8888888888,25177.1111111111,22015.4305555555
202106하순,15205,감자 수미,20키로상자,상,19178.3333333333,18250.875,26344.8888888888,20325.5,21098.5833333333
202107상순,15205,감자 수미,20키로상자,상,20931.2222222222,19178.3333333333,20955.6666666666,19618.4444444444,20241.2037037037
202107중순,15205,감자 수미,20키로상자,상,20168.75,20931.2222222222,18250.875,20345.875,21403.7361111111
202107하순,15205,감자 수미,20키로상자,상,23343.8,20168.75,19178.3333333333,22674.9,23434.8185185185
202108상순,15205,감자 수미,20키로상자,상,28258.0,23343.8,20931.2222222222,27167.5714285714,25682.7738095238
202108중순,15205,감자 수미,20키로상자,상,29960.0,28258.0,20168.75,29195.1111111111,27594.074074074
202108하순,15205,감자 수미,20키로상자,상,28987.1111111111,29960.0,23343.8,30142.6666666666,28767.8962962963
202109상순,15205,감자 수미,20키로상자,상,29590.0,28987.1111111111,28258.0,29065.1111111111,28106.125
202109중순,15205,감자 수미,20키로상자,상,31365.1428571428,29590.0,29960.0,30463.625,28510.6231481481
202109하순,15205,감자 수미,20키로상자,상,30398.0,31365.1428571428,28987.1111111111,32092.7777777777,29588.6296296296
202110상순,15205,감자 수미,20키로상자,상,28628.375,30398.0,29590.0,30682.3333333333,29318.0777777777
202110중순,15205,감자 수미,20키로상자,상,29441.5555555555,28628.375,31365.1428571428,27132.75,28189.9907407407
202110하순,15205,감자 수미,20키로상자,상,28299.8888888888,29441.5555555555,30398.0,28129.3,28143.2481481481
202111상순,15205,감자 수미,20키로상자,상,30181.4444444444,28299.8888888888,28628.375,28878.875,29376.9212962962
202111중순,15205,감자 수미,20키로상자,상,33761.3333333333,30181.4444444444,29441.5555555555,28705.3333333333,30634.7777777777
202111하순,15205,감자 수미,20키로상자,상,36023.875,33761.3333333333,28299.8888888888,28987.25,32139.787037037
202112상순,15205,감자 수미,20키로상자,상,35233.6666666666,36023.875,30181.4444444444,28334.0,31688.6435185185
202112중순,15205,감자 수미,20키로상자,상,32679.125,35233.6666666666,33761.3333333333,27792.625,33251.9166666666
202112하순,15205,감자 수미,20키로상자,상,42440.6,32679.125,36023.875,29702.2,34313.1814814814
202201상순,15205,감자 수미,20키로상자,상,41487.5714285714,42440.6,35233.6666666666,40769.1666666666,37747.5317460317
